,time (s),surface tension (mN/m)
0,0.112891,59.3616772486078
1,0.342634,59.621175514280125
2,0.588815,59.3616772486078
3,0.824314,59.3616772486078
4,1.141096,59.843311601540336
5,1.379506,59.843311601540336
6,1.60976,60.104915321186795
7,1.845195,59.843311601540336
8,2.133961,59.843311601540336
9,2.456191,59.843311601540336
10,2.715963,59.843311601540336
11,2.952852,59.843311601540336
12,3.201456,59.3616772486078
13,3.445003,60.104915321186795
14,3.754794,60.104915321186795
15,4.010421,60.104915321186795
16,4.245266,59.843311601540336
17,4.468761,59.58326827172674
18,4.715717,59.843311601540336
19,5.024196,59.843311601540336
20,5.284293,59.91441278260248
21,5.53008,58.814133267982655
22,5.772836,58.30531982211626
23,6.003468,60.104915321186795
24,6.308345,59.3616772486078
25,6.535303,58.814133267982655
26,6.760744,59.621175514280125
27,6.995013,59.3616772486078
28,7.223515,59.3616772486078
29,7.54761,60.104915321186795
30,7.786912,59.621175514280125
31,8.01792,59.103726814349905
32,8.250826,59.58326827172674
33,8.477592,58.30531982211626
34,8.782374,59.29132509160952
35,9.023414,59.103726814349905
36,9.248972,59.3616772486078
37,9.47804,59.843311601540336
38,9.706526,59.3616772486078
39,10.033634,60.104915321186795
40,10.327747,59.843311601540336
41,10.619125,59.3616772486078
42,10.908976,59.843311601540336
43,11.223726,59.843311601540336
44,11.483533,59.843311601540336
45,11.713126,59.3616772486078
46,11.942478,59.3616772486078
47,12.179968,59.103726814349905
48,12.492028,59.03408984894712
49,12.749655,59.58326827172674
50,12.990257,59.3616772486078
51,13.221465,59.3616772486078
52,13.448212,59.58326827172674
53,13.763174,59.843311601540336
54,13.995118,59.843311601540336
55,14.227748,59.843311601540336
56,14.453057,59.103726814349905
57,14.670044,59.621175514280125
58,14.979646,59.58326827172674
59,15.228142,59.3616772486078
60,15.475446,59.3616772486078
61,15.707012,59.58326827172674
62,15.952795,59.3616772486078
63,16.265433,59.58326827172674
64,16.515682,59.103726814349905
65,16.731907,59.03408984894712
66,16.981319,59.3616772486078
67,17.196999,59.29132509160952
68,17.5014,59.03408984894712
69,17.771478,59.29132509160952
70,18.000126,58.77838335883949
71,18.229875,59.29132509160952
72,18.477825,59.843311601540336
73,18.800949,58.77838335883949
74,19.034667,59.29132509160952
75,19.270242,59.3616772486078
76,19.503819,59.3616772486078
77,19.739833,59.3616772486078
78,20.039834,59.3616772486078
79,20.295329,59.843311601540336
80,20.520964,59.843311601540336
81,20.801505,59.843311601540336
82,21.150043,59.3616772486078
83,21.384811,59.3616772486078
84,21.612291,59.3616772486078
85,21.8386,59.3616772486078
86,22.070582,59.621175514280125
87,22.385753,58.30531982211626
88,22.622528,58.30531982211626
