,time (s),surface tension (mN/m)
0,0.102921,54.10630379606667
1,0.377088,54.10630379606667
2,0.655119,54.02932632769591
3,1.114096,54.02932632769591
4,1.434204,54.10630379606667
5,1.728489,55.11902247013144
6,2.028485,53.86511018292128
7,2.379767,54.348980388472626
8,2.650745,54.548889304835825
9,2.905148,54.548889304835825
10,3.155891,54.348980388472626
11,3.515982,54.10630379606667
12,3.838675,54.10630379606667
13,4.172834,54.59315184310139
14,4.465772,54.348980388472626
15,4.854967,54.348980388472626
16,5.167027,54.348980388472626
17,5.494099,54.30572274601689
18,5.820842,53.86511018292128
19,6.17694,54.10630379606667
20,6.455914,53.86511018292128
21,6.740528,54.10630379606667
22,7.037676,54.872096107704834
23,7.392938,54.548889304835825
24,7.659754,54.348980388472626
25,7.921519,53.35244628530266
26,8.224888,54.10630379606667
27,8.62507,53.35244628530266
28,8.954353,54.10630379606667
29,9.247902,54.7935509735745
30,9.552012,54.10630379606667
31,9.961066,54.10630379606667
32,10.485433,54.348980388472626
33,10.884799,54.02932632769591
34,11.257708,54.10630379606667
35,11.542806,53.59095632262455
36,11.840103,54.7935509735745
37,12.13683,55.32094574017268
38,12.467067,53.86511018292128
39,12.754464,55.11902247013144
40,13.00614,54.7935509735745
41,13.259435,54.348980388472626
42,13.646495,54.10630379606667
43,13.997564,55.56989194173217
44,14.32541,54.10630379606667
45,14.638177,53.86511018292128
46,15.016501,54.348980388472626
47,15.33162,54.7935509735745
48,15.636531,53.78886529614953
49,15.980818,53.35244628530266
50,16.396988,53.35244628530266
51,16.694785,55.03971973239689
52,16.993821,54.27126296769479
53,17.305477,54.348980388472626
54,17.666248,53.35244628530266
55,17.97901,54.7935509735745
56,18.251698,54.7935509735745
57,18.523029,54.348980388472626
58,18.909365,54.02932632769591
59,19.267257,54.7935509735745
60,19.591268,53.59095632262455
61,20.027106,53.1153882861566
62,20.375694,53.35244628530266
63,20.683494,53.35244628530266
64,21.25992,53.59095632262455
65,21.663201,54.7935509735745
66,21.998014,54.02932632769591
67,22.362101,53.35244628530266
68,22.642489,54.59315184310139
69,22.948855,54.7935509735745
70,23.240116,56.07241467396571
71,23.595295,54.348980388472626
72,23.867087,55.367475654832624
73,24.090691,54.59315184310139
74,24.410011,53.35244628530266
75,24.819868,53.35244628530266
76,25.140998,53.78886529614953
77,25.445295,53.59095632262455
78,25.765276,53.78886529614953
79,26.167793,53.1153882861566
80,26.454584,53.830929995966024
81,26.783073,54.02932632769591
82,27.112771,55.56989194173217
83,27.499565,55.82037745485799
84,27.793953,54.7935509735745
85,28.074422,55.367475654832624
86,28.360592,54.27126296769479
87,28.730837,55.32094574017268
88,28.999531,53.35244628530266
89,29.263685,54.348980388472626
90,29.526979,55.367475654832624
91,29.920329,53.59095632262455
92,30.260072,55.32094574017268
93,30.599193,54.348980388472626
94,30.892711,54.10630379606667
95,31.269976,53.78886529614953
96,31.622352,54.872096107704834
97,32.159287,53.59095632262455
98,32.584696,53.830929995966024
99,32.886351,54.30572274601689
100,33.18184,54.10630379606667
101,33.455794,54.348980388472626
102,33.829795,54.10630379606667
103,34.114095,54.348980388472626
104,34.350884,53.59095632262455
105,34.618906,54.348980388472626
106,34.980371,54.10630379606667
107,35.277628,54.348980388472626
108,35.580879,53.86511018292128
109,35.920596,54.348980388472626
110,36.295065,53.59095632262455
111,36.631573,54.348980388472626
112,36.956503,54.348980388472626
113,37.27692,54.7935509735745
114,37.65847,53.35244628530266
115,37.990932,53.86511018292128
116,38.257582,53.59095632262455
117,38.533686,54.348980388472626
118,38.925381,53.59095632262455
119,39.220475,54.7935509735745
120,39.489638,53.78886529614953
121,39.757626,53.59095632262455
122,40.073786,55.11902247013144
123,40.397868,54.348980388472626
124,40.718292,54.872096107704834
125,41.034373,55.03971973239689
126,41.421939,52.84473145046468
127,41.745861,52.377303494985924
128,42.039454,53.35244628530266
129,42.766222,54.10630379606667
130,43.084937,53.35244628530266
131,43.353606,53.59095632262455
132,43.62277,54.348980388472626
133,43.960719,54.10630379606667
134,44.253936,53.35244628530266
135,44.556995,55.61746795566118
136,44.831074,54.348980388472626
137,45.124102,55.367475654832624
138,45.424479,54.10630379606667
139,45.756262,54.59315184310139
140,46.060882,53.830929995966024
141,46.428353,55.367475654832624
142,46.743551,52.61030657037015
143,47.080294,53.1153882861566
144,47.38788,54.348980388472626
145,47.798345,53.35244628530266
146,48.095752,53.35244628530266
147,48.446992,53.59095632262455
148,48.794865,54.348980388472626
149,49.156516,54.348980388472626
150,49.44483,53.830929995966024
151,49.722284,54.348980388472626
152,49.975396,54.348980388472626
153,50.305833,54.10630379606667
154,50.585904,53.830929995966024
155,50.925779,54.072379014830304
156,51.264237,53.59095632262455
157,51.669653,52.84473145046468
158,51.973728,55.11902247013144
159,52.270689,54.348980388472626
160,52.541711,55.367475654832624
161,52.918144,53.830929995966024
162,53.186105,53.59095632262455
163,53.533457,53.59095632262455
164,53.900014,53.59095632262455
165,54.2294,53.59095632262455
166,54.498853,53.830929995966024
167,54.796394,52.84473145046468
168,55.04782,52.84473145046468
169,55.430645,53.35244628530266
170,55.782315,54.59315184310139
171,56.063037,53.830929995966024
172,56.363753,53.830929995966024
173,56.730111,53.27699739202532
174,57.074469,54.838830157712806
175,57.405878,53.59095632262455
176,57.69991,54.59315184310139
177,58.009136,53.35244628530266
178,58.301556,54.59315184310139
179,58.549378,54.072379014830304
180,58.822811,53.830929995966024
181,59.139131,53.830929995966024
182,59.413846,54.514687021432245
183,59.657869,54.348980388472626
184,59.90726,53.35244628530266
185,60.272526,54.348980388472626
186,60.626847,53.830929995966024
187,60.955789,53.830929995966024
188,61.255811,53.830929995966024
189,61.634665,53.830929995966024
190,61.95789,54.59315184310139
191,62.256669,53.830929995966024
192,62.601116,53.830929995966024
193,63.008067,54.348980388472626
194,63.320885,52.84473145046468
195,63.651646,54.348980388472626
196,63.960047,54.59315184310139
197,64.360196,54.59315184310139
198,64.709903,54.59315184310139
199,64.950533,53.830929995966024
200,65.198133,54.27126296769479
201,65.555863,53.59095632262455
202,65.886569,55.03971973239689
203,66.203957,53.830929995966024
204,66.493396,54.27126296769479
205,66.848051,54.348980388472626
206,67.139657,53.830929995966024
207,67.441336,53.59095632262455
208,67.764565,54.59315184310139
209,68.116565,53.59095632262455
210,68.415854,54.348980388472626
211,68.699658,54.348980388472626
212,68.969058,54.7935509735745
213,69.267583,53.35244628530266
214,69.565555,53.830929995966024
215,69.879354,54.59315184310139
216,70.164522,53.35244628530266
217,70.563706,53.59095632262455
218,70.862814,53.830929995966024
219,71.124548,53.59095632262455
220,71.417296,53.59095632262455
221,71.802902,54.348980388472626
222,72.082601,54.348980388472626
223,72.338677,53.59095632262455
224,72.592301,54.348980388472626
225,72.917858,54.348980388472626
226,73.186916,53.35244628530266
227,73.439264,54.59315184310139
228,73.688837,53.35244628530266
229,73.969076,55.03971973239689
230,74.179896,54.872096107704834
231,74.49577,53.35244628530266
232,75.059723,53.35244628530266
233,75.424835,55.61746795566118
234,75.780583,54.348980388472626
235,76.157078,53.59095632262455
236,76.474387,53.830929995966024
237,76.782861,52.61030657037015
238,77.117056,54.02932632769591
239,77.481678,54.02932632769591
240,77.765052,54.10630379606667
241,78.044709,53.59095632262455
242,78.339388,53.59095632262455
243,78.704929,53.59095632262455
244,78.956204,54.348980388472626
245,79.206226,54.02932632769591
246,79.507147,54.59315184310139
247,79.898782,54.348980388472626
248,80.231493,53.830929995966024
249,80.552567,54.348980388472626
250,80.861602,54.02932632769591
251,81.253966,53.08058945550979
252,81.541177,54.348980388472626
253,81.863257,53.59095632262455
254,82.194319,55.03971973239689
255,82.558224,53.59095632262455
256,82.854243,53.830929995966024
257,83.152016,53.830929995966024
258,83.432655,53.830929995966024
259,83.75378,53.830929995966024
260,84.030866,53.830929995966024
261,84.276852,53.35244628530266
262,84.531283,54.59315184310139
263,84.91154,53.59095632262455
264,85.21531,54.59315184310139
265,85.569032,53.830929995966024
266,86.029996,53.830929995966024
267,86.565416,53.830929995966024
268,86.88632,54.27126296769479
269,87.300343,54.27126296769479
270,87.63882,53.830929995966024
271,87.953785,54.27126296769479
272,88.24986,53.830929995966024
273,88.604623,55.03971973239689
274,88.883053,54.072379014830304
275,89.17173,54.59315184310139
276,89.43673,53.830929995966024
277,89.757108,53.830929995966024
278,90.093988,54.27126296769479
279,90.425941,54.27126296769479
280,90.839125,54.838830157712806
281,91.121636,54.072379014830304
282,91.434122,53.08058945550979
283,91.746284,54.59315184310139
284,92.134352,54.31531520164859
285,92.427529,54.27126296769479
286,92.693221,54.072379014830304
287,92.990584,53.830929995966024
288,93.329325,53.317892014360666
289,93.593736,54.31531520164859
290,93.841978,54.072379014830304
291,94.112029,54.31531520164859
292,94.431614,53.830929995966024
293,94.685084,55.28740767720363
294,94.932628,54.072379014830304
295,95.223285,53.830929995966024
296,95.620402,53.754028373861715
297,95.941592,53.317892014360666
298,96.255158,53.830929995966024
299,96.931765,54.27126296769479
300,97.333712,54.27126296769479
301,97.623785,53.514784697869715
302,97.919452,55.086027446172785
303,98.259545,54.072379014830304
304,98.542161,53.830929995966024
305,98.834563,53.08058945550979
306,99.095333,54.514687021432245
307,99.440226,54.31531520164859
308,99.711661,54.838830157712806
309,99.985094,53.317892014360666
310,100.281476,54.31531520164859
311,100.651763,53.830929995966024
312,100.966618,53.317892014360666
313,101.278698,54.514687021432245
314,101.574791,53.830929995966024
315,101.992686,53.754028373861715
316,102.306506,53.754028373861715
317,102.602338,52.84473145046468
318,102.910816,54.838830157712806
319,103.272179,53.514784697869715
320,103.542218,53.514784697869715
321,103.813184,54.75961040804608
322,104.100706,54.514687021432245
323,104.441686,54.838830157712806
324,104.742777,53.317892014360666
325,104.990143,54.838830157712806
326,105.232025,54.838830157712806
327,105.610485,53.317892014360666
328,105.945388,53.99474005308685
329,106.278636,53.317892014360666
330,106.588515,54.838830157712806
331,106.972693,52.34191414737213
332,107.35414,54.55975049306487
333,107.800479,53.317892014360666
334,108.269546,53.27699739202532
335,108.619664,54.838830157712806
336,108.921834,52.84473145046468
337,109.237005,54.838830157712806
338,109.578841,54.838830157712806
339,109.823145,54.072379014830304
340,110.051278,53.317892014360666
341,110.308797,53.830929995966024
342,110.703111,54.27126296769479
343,111.023416,53.830929995966024
344,111.348145,54.514687021432245
345,111.68397,54.072379014830304
346,112.036862,53.55665066571714
347,112.336256,53.317892014360666
348,112.64398,54.75961040804608
349,112.935994,54.838830157712806
350,113.318991,54.31531520164859
351,113.627097,53.317892014360666
352,113.89106,55.536627020951144
353,114.144617,52.11009148828545
354,114.477364,52.770067081089074
355,114.747553,53.317892014360666
356,115.016272,54.838830157712806
357,115.327549,54.072379014830304
358,115.686257,54.072379014830304
359,116.013589,54.31531520164859
360,116.307969,54.75961040804608
361,116.581802,54.072379014830304
362,116.95742,53.317892014360666
363,117.288552,53.317892014360666
364,117.602262,53.317892014360666
365,118.045491,53.754028373861715
366,118.412724,54.514687021432245
367,118.733816,54.072379014830304
368,118.988101,53.317892014360666
369,119.295501,53.99474005308685
370,119.555088,54.514687021432245
371,119.821924,53.317892014360666
372,120.069324,55.536627020951144
373,120.39056,53.514784697869715
374,120.741148,52.80981412726929
375,121.023034,53.317892014360666
376,121.34401,53.08058945550979
377,121.746667,53.317892014360666
378,122.088246,53.55665066571714
379,122.4319,54.072379014830304
380,122.721234,54.55975049306487
381,123.12477,54.75961040804608
382,123.481688,52.80981412726929
383,123.770092,53.241794447743914
384,124.078805,54.55975049306487
385,124.440858,53.55665066571714
386,124.715992,54.31531520164859
387,125.001201,54.31531520164859
388,125.260005,53.55665066571714
389,125.575482,54.75961040804608
390,125.883547,53.55665066571714
391,126.205196,54.31531520164859
392,126.510554,54.236931480629515
393,126.904288,53.796877059369216
394,127.222072,53.55665066571714
395,127.53309,54.072379014830304
396,127.86083,53.317892014360666
397,128.196208,53.317892014360666
398,128.512991,54.31531520164859
399,128.865587,53.317892014360666
400,129.167265,54.31531520164859
401,129.495735,53.55665066571714
402,129.789687,53.55665066571714
403,130.084085,52.57515127288399
404,130.386755,54.55975049306487
405,130.706472,53.55665066571714
406,130.954822,54.31531520164859
407,131.291428,54.805696941237706
408,131.604372,52.80981412726929
409,131.981632,53.55665066571714
410,132.294262,54.31531520164859
411,132.613764,52.57515127288399
412,132.946043,54.03858295745892
413,133.37506,53.796877059369216
414,133.655774,53.796877059369216
415,133.967677,53.796877059369216
416,134.304959,53.55665066571714
417,134.747469,52.80981412726929
418,135.045841,53.55665066571714
419,135.338768,54.55975049306487
420,135.611315,54.236931480629515
421,135.926079,53.796877059369216
422,136.20404,53.796877059369216
423,136.545591,53.55665066571714
424,136.869425,54.55975049306487
425,137.264035,53.045914081036855
426,137.636187,53.796877059369216
427,137.952598,53.796877059369216
428,138.23251,53.045914081036855
429,138.601063,53.796877059369216
430,138.856068,53.796877059369216
431,139.155601,52.80981412726929
432,139.410215,54.55975049306487
433,139.775448,54.805696941237706
434,140.048063,53.796877059369216
435,140.347649,53.796877059369216
436,140.656846,53.796877059369216
437,141.049893,53.796877059369216
