,time (s),surface tension (mN/m)
0,0.0,68.41978975951355
1,0.226434,67.58200168881415
2,0.449736,67.89915966558308
3,0.677722,68.18539400857615
4,0.909714,68.74087353872072
5,1.220269,67.89915966558308
6,1.459204,67.01710555039972
7,1.687845,69.03111423934779
8,1.956261,67.58200168881415
9,2.160418,69.03111423934779
10,2.458276,68.13256561955289
11,2.717011,68.13256561955289
12,2.914067,69.3230420818124
13,3.112015,67.58200168881415
14,3.310732,68.47328933941502
15,3.564763,67.58200168881415
16,3.763884,68.47328933941502
17,3.964134,68.13256561955289
18,4.164431,67.84699564421766
19,4.361351,68.47328933941502
20,4.638234,67.29873934018711
21,4.865438,68.47328933941502
22,5.096673,68.47328933941502
23,5.344013,67.29873934018711
24,5.581395,67.58200168881415
25,5.887522,67.58200168881415
26,6.141326,67.29873934018711
27,6.392691,67.86690483513452
28,6.631028,68.76285817867789
29,6.87425,67.86690483513452
30,7.159529,67.58200168881415
31,7.391687,67.58200168881415
32,7.61358,68.13256561955289
33,7.869455,68.76285817867789
34,8.080066,67.58200168881415
35,8.381022,68.47328933941502
36,8.621194,67.56306749494905
37,8.844624,69.3230420818124
38,9.064779,68.41978975951355
39,9.282954,67.86690483513452
40,9.583398,69.03111423934779
41,9.811783,69.05411316085656
42,10.041395,67.29873934018711
43,10.315075,69.03111423934779
44,10.564905,68.13256561955289
45,10.848955,67.58200168881415
46,11.058928,68.41978975951355
47,11.261881,67.24714412532228
48,11.454977,67.58200168881415
49,11.647273,67.86690483513452
50,11.838747,68.13256561955289
51,12.08661,69.03111423934779
52,12.332972,67.58200168881415
53,12.572606,67.58200168881415
54,12.800663,68.1534611289933
55,13.030299,68.13256561955289
56,13.325551,67.58200168881415
57,13.553778,67.58200168881415
58,13.783587,68.13256561955289
59,14.016621,68.1534611289933
60,14.265892,68.1534611289933
61,14.566146,68.1534611289933
62,14.805592,67.58200168881415
63,15.026234,67.58200168881415
64,15.24183,68.70868051455403
65,15.454044,68.41978975951355
66,15.726562,68.47328933941502
67,15.960599,67.86690483513452
68,16.180194,68.41978975951355
69,16.41579,67.86690483513452
70,16.620255,67.24714412532228
71,16.914843,67.29873934018711
72,17.141739,67.52975077176797
73,17.371331,68.13256561955289
74,17.593785,69.05411316085656
75,17.813287,67.86690483513452
76,18.101792,67.86690483513452
77,18.330975,67.86690483513452
78,18.555159,69.03111423934779
79,18.770954,68.41978975951355
80,19.002978,67.86690483513452
81,19.258557,68.13256561955289
82,19.462237,68.41978975951355
83,19.650164,67.58200168881415
84,19.847363,67.58200168881415
85,20.048723,66.98405805216132
86,20.253418,68.4416830324141
87,20.559586,68.70868051455403
88,20.852026,66.96615937520959
89,21.091141,67.58200168881415
90,21.321628,67.86690483513452
91,21.552815,67.86690483513452
92,21.861866,66.7037350864299
93,22.117554,69.3230420818124
94,22.348682,68.76285817867789
95,22.587004,67.58200168881415
96,22.823079,67.86690483513452
97,23.113488,68.41978975951355
98,23.325085,67.86690483513452
99,23.539216,67.86690483513452
100,23.762103,67.58200168881415
101,23.982471,67.86690483513452
102,24.272721,67.86690483513452
103,24.503486,67.86690483513452
104,24.723132,67.29873934018711
105,24.953414,67.86690483513452
106,25.182243,66.98405805216132
107,25.49361,66.98405805216132
108,25.717601,66.42502091085221
109,25.911582,68.99925044822118
110,26.144017,67.58200168881415
111,26.372659,67.26600188030098
112,26.687929,67.86690483513452
113,26.913768,67.86690483513452
114,27.122037,68.76285817867789
115,27.321654,67.86690483513452
