,time (s),surface tension (mN/m)
0,0.0,51.976533602391484
1,0.263852,51.976533602391484
2,0.51673,52.389864250369676
3,0.766482,52.61825846479144
4,0.976125,52.61825846479144
5,1.228664,52.389864250369676
6,1.45255,52.389864250369676
7,1.662852,52.61825846479144
8,1.879882,52.389864250369676
9,2.102599,52.389864250369676
10,2.339221,52.389864250369676
11,2.540635,52.389864250369676
12,2.740303,52.80814493984978
13,2.961174,52.80814493984978
14,3.152123,52.50803549955048
15,3.33821,52.73621825418365
16,3.605578,53.23145502968761
17,3.856482,52.73621825418365
18,4.087243,53.00076912800175
19,4.337078,52.50803549955048
20,4.567347,53.23145502968761
21,4.847894,52.73621825418365
22,5.0696,53.23145502968761
23,5.27839,52.50803549955048
24,5.470134,53.23145502968761
25,5.673706,53.23145502968761
26,5.935658,52.73621825418365
27,6.154197,53.463518168769845
28,6.344821,52.73621825418365
29,6.71801,52.73621825418365
30,6.910346,52.50803549955048
31,7.136075,52.73621825418365
32,7.364236,52.73621825418365
33,7.604604,52.73621825418365
34,7.845451,54.12913629729029
35,8.085678,52.73621825418365
36,8.363223,53.85897723745708
37,8.574895,52.630406449917736
38,8.774502,53.78967846931246
39,8.979703,53.217356371910505
40,9.178566,52.91531283793147
41,9.409614,52.68370877634884
42,9.622587,53.148313713153655
43,9.83342,51.961688524908666
44,10.014343,53.148313713153655
45,10.238648,52.91531283793147
46,10.469139,52.91531283793147
47,10.662632,53.57779329034275
48,10.851948,53.148313713153655
49,11.0245,53.148313713153655
50,11.540505,53.148313713153655
51,11.777002,53.57779329034275
52,12.002246,53.57779329034275
53,12.230416,53.342909587418525
54,12.448529,52.91531283793147
55,12.709902,52.91531283793147
56,12.922395,52.91531283793147
57,13.128331,52.49283698023343
58,13.32578,52.91531283793147
59,13.544732,52.68370877634884
60,13.808813,52.723977576467846
61,14.009709,52.68370877634884
62,14.199259,52.68370877634884
63,14.387955,52.91531283793147
64,14.575091,52.91531283793147
65,14.763074,52.41845458056708
66,14.987601,52.68370877634884
67,15.215536,53.342909587418525
68,15.459448,52.91531283793147
69,15.739813,52.68370877634884
70,16.221563,53.148313713153655
71,16.445422,52.68370877634884
72,16.655316,52.91531283793147
73,16.843892,52.91531283793147
74,17.043579,52.41845458056708
75,17.30932,52.68370877634884
76,17.538153,52.91531283793147
77,17.728496,52.91531283793147
78,17.915343,52.49283698023343
79,18.111322,52.91531283793147
80,18.305296,52.91531283793147
81,18.524078,52.91531283793147
82,18.758094,52.91531283793147
83,19.017994,52.41845458056708
84,19.246954,52.842036330153135
85,19.487673,53.148313713153655
86,19.789141,52.18938748406602
87,19.999743,52.18938748406602
88,20.210683,51.77270741439322
89,20.466052,52.18938748406602
90,20.665261,52.91531283793147
91,20.907606,51.77270741439322
92,21.117928,52.18938748406602
93,21.325333,52.18938748406602
94,21.526693,52.18938748406602
95,21.731165,52.91531283793147
96,21.962824,52.91531283793147
97,22.154404,52.68370877634884
98,22.335579,52.91531283793147
99,22.557948,53.342909587418525
100,22.797903,52.41845458056708
101,23.073376,52.91531283793147
102,23.328972,52.18938748406602
103,23.568746,52.18938748406602
104,23.819922,51.961688524908666
105,24.031436,52.91531283793147
106,24.283558,51.99994563919582
107,24.487574,52.41845458056708
108,24.681151,52.68370877634884
109,24.892142,52.41845458056708
110,25.115279,52.41845458056708
111,25.385626,52.91531283793147
112,25.580395,52.41845458056708
113,25.768162,52.18938748406602
114,25.957648,51.99994563919582
115,26.142167,52.41845458056708
116,26.347299,53.57779329034275
