,time (s),surface tension (mN/m)
0,0.102346,67.25715391515246
1,0.364903,67.54204772865155
2,0.61796,68.46810457391183
3,0.865335,67.54204772865155
4,1.205747,67.8286029898912
5,1.457743,66.37982690697913
6,1.699744,67.8286029898912
7,1.920997,67.8286029898912
8,2.149872,67.8286029898912
9,2.46672,67.25715391515246
10,2.70414,68.72839836645056
11,2.958253,67.8286029898912
12,3.18655,67.54204772865155
13,3.440197,67.54204772865155
14,3.78793,67.54204772865155
15,4.038859,67.54204772865155
16,4.294999,67.25715391515246
17,4.530519,67.25715391515246
18,4.774419,67.54204772865155
19,5.096518,67.25715391515246
20,5.357172,68.43712441564719
21,5.593885,67.54204772865155
22,5.844994,66.66012155797128
23,6.089843,68.72839836645056
24,6.422614,68.72839836645056
25,6.67076,68.14754520954108
26,6.92143,67.8286029898912
27,7.212303,68.43712441564719
28,7.56917,66.97390907916542
29,7.80059,67.54204772865155
30,8.030127,68.72839836645056
31,8.283407,67.54204772865155
32,8.538328,67.54204772865155
33,8.869505,67.25715391515246
34,9.115405,68.43712441564719
35,9.365381,67.54204772865155
36,9.615618,67.54204772865155
37,9.949821,67.54204772865155
38,10.305705,68.43712441564719
39,10.623969,67.54204772865155
40,10.871539,67.54204772865155
41,11.194174,68.72839836645056
42,11.460503,67.25715391515246
43,11.714155,67.25715391515246
44,11.975926,67.25715391515246
45,12.312649,68.14754520954108
46,12.564523,67.25715391515246
47,12.801859,68.14754520954108
48,13.043992,68.72839836645056
49,13.289815,67.25715391515246
50,13.60449,68.14754520954108
51,13.857309,67.54204772865155
52,14.110085,67.25715391515246
53,14.362831,67.25715391515246
54,14.690285,66.97390907916542
55,14.945458,68.72839836645056
56,15.197054,67.25715391515246
57,15.466791,66.97390907916542
58,15.794525,67.25715391515246
59,16.053174,67.25715391515246
60,16.305946,67.25715391515246
61,16.550133,67.54204772865155
62,16.785273,66.97390907916542
63,17.092906,67.25715391515246
64,17.349073,68.14754520954108
65,17.598884,68.43712441564719
66,17.844668,68.72839836645056
67,18.083755,68.14754520954108
68,18.432655,66.97390907916542
69,18.657488,68.14754520954108
70,18.891048,68.14754520954108
71,19.14578,67.25715391515246
72,19.394871,67.85964798924066
73,19.719492,68.14754520954108
74,19.950182,66.97390907916542
75,20.207013,67.25715391515246
76,20.458286,66.97390907916542
77,20.852152,67.25715391515246
78,21.092186,67.25715391515246
79,21.356694,66.69230086307489
80,21.584931,67.85964798924066
81,21.819373,68.43712441564719
82,22.146557,68.43712441564719
83,22.399208,67.8028486681889
84,22.649888,67.54204772865155
85,22.942677,67.88853244399229
86,23.26491,66.97390907916542
87,23.52488,67.54204772865155
88,23.754258,68.14754520954108
89,24.007999,68.14754520954108
90,24.33681,68.14754520954108
91,24.573318,67.25715391515246
92,24.818099,68.14754520954108
93,25.072203,67.85964798924066
94,25.323691,68.14754520954108
95,25.656836,68.14754520954108
96,25.904698,67.85964798924066
97,26.144276,67.54204772865155
98,26.39093,67.25715391515246
99,26.615247,68.14754520954108
100,26.934742,68.43712441564719
101,27.225387,68.14754520954108
102,27.455334,67.25715391515246
103,27.691023,68.43712441564719
104,27.929054,66.69230086307489
105,28.262356,68.14754520954108
106,28.513114,68.14754520954108
107,28.765332,66.97390907916542
108,29.005913,69.05122889351573
109,29.251472,66.10114893785621
110,29.568955,66.37982690697913
111,29.83515,68.14754520954108
112,30.069267,67.25715391515246
113,30.336704,67.54204772865155
114,30.568898,67.85964798924066
115,30.892299,67.31568506847081
116,31.200091,67.85964798924066
117,31.500076,67.57342011144544
118,31.75787,67.85964798924066
119,32.089618,67.57342011144544
120,32.325462,66.97390907916542
121,32.563221,66.97390907916542
122,32.799336,66.97390907916542
123,33.02741,68.14754520954108
124,33.331905,68.14754520954108
125,33.60214,66.97390907916542
126,33.84208,67.25715391515246
127,34.091146,67.85964798924066
128,34.419651,66.97390907916542
129,34.665943,68.41023111229913
130,34.901039,66.97390907916542
131,35.159375,67.85964798924066
132,35.387579,67.85964798924066
133,35.712022,67.85964798924066
134,35.967695,66.97390907916542
135,36.220183,66.97390907916542
136,36.471193,66.97390907916542
137,36.700254,67.57342011144544
138,37.007405,67.85964798924066
139,37.258193,66.97390907916542
140,37.506482,67.57342011144544
141,37.766457,67.25715391515246
142,37.998992,67.85964798924066
143,38.332255,66.97390907916542
144,38.600124,67.25715391515246
145,38.851937,66.97390907916542
146,39.078353,67.85964798924066
147,39.329899,68.75859197199736
148,39.65653,67.85964798924066
149,39.913965,67.31568506847081
150,40.167987,66.41231702068248
151,40.397698,66.69230086307489
152,40.626868,67.85964798924066
153,40.9487,68.75859197199736
154,41.23133,67.85964798924066
155,41.58739,66.41231702068248
156,41.897782,68.14754520954108
157,42.210487,68.14754520954108
158,42.464029,66.69230086307489
159,42.702618,66.97390907916542
160,42.944393,67.60127450472761
161,43.197429,66.69230086307489
162,43.536047,67.85964798924066
163,43.799458,66.97390907916542
164,44.049101,66.97390907916542
165,44.295144,67.85964798924066
166,44.531972,66.97390907916542
167,44.862732,66.97390907916542
168,45.121507,67.85964798924066
169,45.37206,67.28884904721446
170,45.61734,67.85964798924066
171,45.85018,66.7494616506166
172,46.173063,66.69230086307489
173,46.425128,66.97390907916542
174,46.683482,66.97390907916542
175,46.936589,67.85964798924066
176,47.164617,66.97390907916542
177,47.501932,67.57342011144544
178,47.749793,67.28884904721446
179,47.982626,66.97390907916542
180,48.229044,67.57342011144544
181,48.480101,67.85964798924066
182,48.80567,68.41023111229913
183,49.061463,67.57342011144544
184,49.314503,67.28884904721446
185,49.571417,67.51730570907556
186,49.891473,67.28884904721446
187,50.154235,67.85964798924066
188,50.403237,67.57342011144544
189,50.653638,67.83480096051203
190,50.990032,67.57342011144544
191,51.23505,67.57342011144544
192,51.479494,67.57342011144544
193,51.739431,67.28884904721446
194,52.153775,67.57342011144544
195,52.405318,67.85964798924066
196,52.639659,68.1216809082978
197,52.895766,67.57342011144544
198,53.237574,67.85964798924066
199,53.491325,67.57342011144544
200,53.721127,66.41231702068248
201,53.968433,66.69230086307489
