,time (s),surface tension (mN/m)
0,0.108921,44.319135542014806
1,0.296927,43.968094266226935
2,0.485991,43.968094266226935
3,0.687117,44.319135542014806
4,0.913285,44.674397732519594
5,1.167993,44.674397732519594
6,1.403185,44.517487505176234
7,1.650581,44.319135542014806
8,1.900649,44.517487505176234
9,2.150488,44.517487505176234
10,2.399791,43.8898403218654
11,2.608967,44.674397732519594
12,2.864361,44.47566950270835
13,3.079736,44.674397732519594
14,3.296859,44.87433968501773
15,3.536595,44.674397732519594
16,3.75699,44.24166128188547
17,3.952547,44.319135542014806
18,4.14163,44.674397732519594
19,4.330551,44.674397732519594
20,4.519514,44.674397732519594
21,4.801173,45.03394877957574
22,5.016842,44.24166128188547
23,5.23991,44.674397732519594
24,5.473398,44.674397732519594
25,5.723676,44.674397732519594
26,6.016773,44.79701321318074
27,6.265719,44.674397732519594
28,6.474191,44.674397732519594
29,6.680998,44.43935385968669
30,6.937028,45.03394877957574
31,7.187894,44.674397732519594
32,7.422097,44.5977295546498
33,7.626609,44.674397732519594
34,7.818525,44.674397732519594
35,8.013876,45.03394877957574
36,8.241106,44.674397732519594
37,8.434248,45.03394877957574
38,8.644874,45.03394877957574
39,8.859412,44.83362113384094
40,9.063192,45.03394877957574
41,9.344009,45.23549991634987
42,9.570167,44.5977295546498
43,9.815357,45.03394877957574
44,10.068495,45.03394877957574
45,10.305999,44.5977295546498
46,10.544419,45.23549991634987
47,10.808493,45.23549991634987
48,11.049973,44.5977295546498
49,11.253967,44.958113783133484
50,11.470162,44.399653224287405
51,11.759419,44.5977295546498
52,11.983071,44.5977295546498
53,12.179859,45.03394877957574
54,12.360422,45.03394877957574
55,12.546632,44.5977295546498
56,12.748815,44.399653224287405
57,13.00789,45.23549991634987
58,13.236938,44.5977295546498
59,13.467821,44.5977295546498
60,13.698466,44.5977295546498
61,13.930936,44.5977295546498
62,14.207868,44.5977295546498
63,14.448706,44.5977295546498
64,14.678885,45.03394877957574
65,14.935929,44.399653224287405
66,15.17074,44.399653224287405
67,15.425066,44.5977295546498
68,15.685616,44.5977295546498
69,15.879094,44.5977295546498
70,16.079232,45.03394877957574
71,16.266365,44.24166128188547
72,16.479111,44.5977295546498
73,16.691537,44.5977295546498
74,16.906241,44.5977295546498
75,17.101366,44.5977295546498
76,17.328371,44.399653224287405
77,17.60116,44.5977295546498
78,17.855791,44.5977295546498
79,18.132942,44.5977295546498
80,18.338648,44.5977295546498
81,18.555479,44.5977295546498
82,18.832054,44.5977295546498
83,19.090425,44.5977295546498
84,19.341387,44.5977295546498
85,19.53601,44.958113783133484
86,20.063892,44.399653224287405
87,20.261614,44.5977295546498
88,20.503513,44.399653224287405
89,20.696543,44.5977295546498
90,20.885269,44.5977295546498
91,21.137478,44.5977295546498
92,21.373649,44.5977295546498
93,21.598404,44.165761879681114
94,21.814585,44.79701321318074
95,22.051249,44.399653224287405
96,22.321385,44.5977295546498
97,22.577073,44.5977295546498
98,22.794008,44.5977295546498
99,23.097825,44.5977295546498
100,23.394497,44.5977295546498
101,23.607959,44.5977295546498
102,23.868262,44.165761879681114
103,24.060584,44.399653224287405
104,24.250165,44.5977295546498
105,24.478361,44.958113783133484
106,24.686228,44.5977295546498
107,24.870257,44.5977295546498
108,25.057602,43.96991012823804
109,25.279172,43.96991012823804
110,25.520034,44.5977295546498
111,25.754941,44.5977295546498
112,25.999856,44.5977295546498
