,time (s),surface tension (mN/m)
0,0.109979,32.71293957652502
1,0.312718,32.97728548849062
2,0.509201,32.86979999650605
3,0.720278,32.36631194858387
4,0.915926,33.13541346226865
5,1.152045,32.52123009884573
6,1.354723,33.2945887633873
7,1.558766,32.36631194858387
8,1.757105,32.627856840598156
9,1.969405,32.52123009884573
10,2.237002,32.78402684961197
11,2.465296,32.52123009884573
12,2.706037,32.67717221499182
13,2.948407,32.94122909894817
14,3.185615,32.67717221499182
15,3.468244,32.67717221499182
16,3.695842,32.94122909894817
17,3.882967,33.050021920676194
18,4.09418,32.94122909894817
19,4.306937,33.09947244874581
20,4.534418,32.59165648883849
21,4.72669,33.09947244874581
22,4.926139,32.641484579520544
23,5.123102,33.09947244874581
24,5.310805,32.330401778834585
25,5.511537,32.59165648883849
26,5.777264,32.747937333108695
27,6.004075,32.747937333108695
28,6.244339,32.834147086138316
29,6.476116,33.258765850679346
30,6.707456,32.90525307971599
31,6.9732,32.40017140067828
32,7.208719,32.485429875897445
33,7.413056,32.29456998345025
34,7.622724,32.641484579520544
35,7.819727,32.90525307971599
36,8.066309,32.641484579520544
37,8.287283,32.641484579520544
38,8.47791,32.29456998345025
39,8.66664,32.641484579520544
40,8.857855,32.55553514476943
41,9.046916,32.140451635091644
42,9.304878,32.449708818357564
43,9.564986,32.71192762173172
44,9.794595,32.90525307971599
45,10.029583,32.40017140067828
46,10.364735,32.55553514476943
47,10.576717,32.29456998345025
48,10.79187,32.140451635091644
49,10.989278,32.29456998345025
50,11.212237,32.40017140067828
51,11.46717,32.90525307971599
52,11.659032,32.29456998345025
53,11.850845,32.140451635091644
54,12.046444,32.140451635091644
55,12.242246,32.449708818357564
56,12.43227,32.71192762173172
57,12.654418,32.55553514476943
58,12.884961,32.71192762173172
59,13.114168,32.140451635091644
60,13.353994,32.798574717358406
61,13.587613,32.140451635091644
62,13.876387,32.641484579520544
63,14.120049,32.449708818357564
64,14.351893,32.55553514476943
65,14.580018,32.449708818357564
66,14.78571,32.140451635091644
67,15.041621,32.55553514476943
68,15.26728,32.449708818357564
69,15.475476,32.71192762173172
70,15.692421,32.55553514476943
71,15.877548,32.90525307971599
72,16.110554,32.29456998345025
73,16.306593,32.81967633535869
74,16.538905,32.55553514476943
75,16.773371,32.29456998345025
76,17.000837,32.29456998345025
77,17.276003,32.71192762173172
78,17.511119,32.55553514476943
79,17.749486,32.449708818357564
80,17.944538,32.71192762173172
81,18.17153,32.449708818357564
82,18.444206,32.29456998345025
83,18.649148,32.55553514476943
84,18.843294,32.140451635091644
85,19.031493,32.140451635091644
86,19.219075,32.140451635091644
87,19.404305,32.449708818357564
88,19.63785,32.71192762173172
89,19.850493,32.29456998345025
90,20.059887,32.55553514476943
91,20.28937,32.29456998345025
92,20.571064,32.140451635091644
93,20.84423,32.29456998345025
94,21.091632,32.40017140067828
95,21.340896,32.29456998345025
96,21.556808,32.40017140067828
97,21.766239,32.449708818357564
98,22.012061,32.449708818357564
99,22.220828,32.71192762173172
100,22.428897,33.06361262764922
101,22.620536,32.71192762173172
102,22.811512,32.90525307971599
103,22.997632,32.449708818357564
104,23.198384,32.71192762173172
105,23.451308,32.449708818357564
106,23.705508,32.29456998345025
107,23.933932,32.140451635091644
108,24.1649,32.449708818357564
109,24.452152,32.449708818357564
110,24.684017,32.29456998345025
111,24.932541,32.641484579520544
112,25.133467,32.71192762173172
113,25.355401,32.40017140067828
114,25.627855,32.641484579520544
115,25.827702,32.55553514476943
116,26.019978,32.71192762173172
117,26.20587,32.641484579520544
118,26.391884,32.140451635091644
119,26.583205,32.55553514476943
120,26.796923,32.71192762173172
121,26.999288,32.71192762173172
122,27.217189,32.29456998345025
123,27.444905,32.40017140067828
124,27.69261,32.140451635091644
125,27.981655,32.81967633535869
126,28.211871,33.06361262764922
127,28.449723,32.71192762173172
128,28.698429,32.71192762173172
129,28.932332,32.449708818357564
130,29.180703,32.55553514476943
131,29.407473,32.90525307971599
132,29.633271,32.40017140067828
133,29.823897,32.140451635091644
134,30.011313,32.71192762173172
135,30.235983,32.449708818357564
136,30.42449,32.71192762173172
137,30.654912,32.29456998345025
138,30.946875,32.29456998345025
139,31.188543,32.40017140067828
140,31.462352,32.140451635091644
141,31.699407,32.449708818357564
142,31.948396,32.71192762173172
143,32.124073,32.71192762173172
144,32.33889,32.641484579520544
145,32.620241,32.29456998345025
146,32.824521,32.449708818357564
147,33.006124,32.55553514476943
148,33.201203,32.29456998345025
149,33.390012,32.90525307971599
150,33.562613,32.40017140067828
151,33.81999,32.71192762173172
152,34.058492,32.140451635091644
153,34.290138,32.140451635091644
154,34.516569,32.29456998345025
155,34.752088,32.29456998345025
156,35.022099,32.449708818357564
157,35.252357,32.140451635091644
158,35.501597,32.29456998345025
159,35.709518,32.449708818357564
160,35.919414,32.140451635091644
161,36.158575,32.449708818357564
162,36.36402,32.140451635091644
163,36.562299,32.140451635091644
164,36.757341,32.449708818357564
165,36.950707,32.40017140067828
166,37.1308,32.71192762173172
167,37.374875,32.71192762173172
168,37.592197,32.40017140067828
