,time (s),surface tension (mN/m)
0,0.109752,40.77059282052795
1,0.361863,40.14870964107277
2,0.594659,40.87013129665919
3,0.822337,40.34364158406488
4,1.149567,40.34364158406488
5,1.395475,40.969241879615325
6,1.625011,41.30300214544007
7,1.855201,40.34364158406488
8,2.088337,40.77059282052795
9,2.382961,40.14870964107277
10,2.693676,40.34364158406488
11,2.914932,40.34364158406488
12,3.136507,40.34364158406488
13,3.364867,40.77059282052795
14,3.674012,40.34364158406488
15,3.925145,40.14870964107277
16,4.152149,40.34364158406488
17,4.396914,40.14870964107277
18,4.628262,40.14870964107277
19,4.953769,40.34364158406488
20,5.194495,40.34364158406488
21,5.429092,40.34364158406488
22,5.669553,40.34364158406488
23,5.898886,40.14870964107277
24,6.207757,40.34364158406488
25,6.495866,40.67230533085822
26,6.723275,40.34364158406488
27,6.947733,40.573257989244645
28,7.179327,40.34364158406488
29,7.475799,40.14870964107277
30,7.719853,40.14870964107277
31,7.929527,40.34364158406488
32,8.158884,40.14870964107277
33,8.385807,40.77059282052795
34,8.687972,40.53986896275347
35,8.920048,39.921201653086236
36,9.146433,40.34364158406488
37,9.371735,40.34364158406488
38,9.596318,40.14870964107277
39,9.894818,39.921201653086236
40,10.127682,40.67230533085822
41,10.482036,40.77059282052795
42,10.754974,40.34364158406488
43,11.055086,40.34364158406488
44,11.30276,40.34364158406488
45,11.54752,39.955061986273535
46,11.790511,39.72864168618082
47,12.02169,40.34364158406488
48,12.324401,40.14870964107277
49,12.563214,40.34364158406488
50,12.797631,40.53986896275347
51,13.025623,40.34364158406488
52,13.277227,39.72864168618082
53,13.563083,40.14870964107277
54,13.818335,40.14870964107277
55,14.03785,40.14870964107277
56,14.277595,40.14870964107277
57,14.530198,40.67230533085822
58,14.846374,40.34364158406488
59,15.07436,40.14870964107277
60,15.308081,40.14870964107277
61,15.555472,39.72864168618082
62,15.799839,40.14870964107277
63,16.119852,40.14870964107277
64,16.3508,40.34364158406488
65,16.575243,40.34364158406488
66,16.806896,40.34364158406488
67,17.03333,40.14870964107277
68,17.354912,40.14870964107277
69,17.595274,40.14870964107277
70,17.857474,40.573257989244645
71,18.106798,40.34364158406488
72,18.34432,39.921201653086236
73,18.657841,39.921201653086236
74,18.893042,40.34364158406488
75,19.117159,40.34364158406488
76,19.35575,40.05229527120442
77,19.586799,39.72864168618082
78,19.874839,41.30300214544007
79,20.106411,40.67230533085822
80,20.332416,40.34364158406488
81,20.610841,39.5373476699558
82,21.021001,40.14870964107277
83,21.24213,39.955061986273535
84,21.483436,40.34364158406488
85,21.747181,40.14870964107277
86,21.98716,39.5373476699558
87,22.303408,40.14870964107277
88,22.550643,40.14870964107277
89,22.77876,40.34364158406488
90,23.001149,39.955061986273535
91,23.215812,39.955061986273535
92,23.524834,39.955061986273535
93,23.760838,40.34364158406488
94,24.051001,40.14870964107277
95,24.275909,40.34364158406488
96,24.504909,40.34364158406488
97,24.80633,39.5373476699558
98,25.042402,40.14870964107277
99,25.278944,40.34364158406488
100,25.503249,40.34364158406488
101,25.744431,39.72864168618082
102,26.039243,39.955061986273535
103,26.287926,39.72864168618082
104,26.518152,40.34364158406488
105,26.744056,39.5373476699558
106,26.978278,40.28056012823987
107,27.265146,39.955061986273535
108,27.559966,39.955061986273535
109,27.788584,40.14870964107277
110,28.019507,39.955061986273535
111,28.255075,39.34730874756355
112,28.545878,40.14870964107277
113,28.813788,40.14870964107277
114,29.058329,39.5373476699558
115,29.301995,39.955061986273535
116,29.541645,40.14870964107277
117,29.853548,39.72864168618082
118,30.067846,39.5373476699558
119,30.298417,39.72864168618082
120,30.524511,39.5373476699558
121,30.755108,39.5373476699558
122,31.0575,40.14870964107277
123,31.345494,39.72864168618082
124,31.566123,40.14870964107277
125,31.788799,39.955061986273535
126,32.030142,39.72864168618082
127,32.326732,40.67230533085822
128,32.588559,39.955061986273535
129,32.8232,39.955061986273535
130,33.070408,40.34364158406488
131,33.316059,40.34364158406488
132,33.628559,39.5373476699558
133,33.872619,39.955061986273535
134,34.091611,39.955061986273535
135,34.323967,39.955061986273535
136,34.562006,40.28056012823987
137,34.8481,40.34364158406488
138,35.077594,40.47578535415774
139,35.332001,40.67230533085822
140,35.560485,40.34364158406488
141,35.790617,40.14870964107277
142,36.080558,39.72864168618082
143,36.332279,39.72864168618082
144,36.569975,39.5373476699558
145,36.821068,39.5373476699558
146,37.077085,40.14870964107277
147,37.384804,39.72864168618082
148,37.669611,39.955061986273535
149,37.896014,40.14870964107277
150,38.13906,40.14870964107277
151,38.378371,39.5373476699558
152,38.670324,39.72864168618082
153,38.895718,40.14870964107277
154,39.127851,39.5373476699558
155,39.355926,40.14870964107277
156,39.61089,40.28056012823987
157,39.93878,39.955061986273535
158,40.191494,39.955061986273535
159,40.422554,39.955061986273535
160,40.662973,39.955061986273535
161,40.891721,40.14870964107277
162,41.209615,39.955061986273535
163,41.530603,40.28056012823987
164,41.78183,39.955061986273535
165,42.014237,39.5373476699558
166,42.331558,39.5373476699558
167,42.552857,39.72864168618082
168,42.785023,39.34730874756355
169,43.011435,39.66785576343621
170,43.242725,39.5373476699558
171,43.537109,39.5373476699558
172,43.775955,39.5373476699558
173,44.012058,39.5373476699558
174,44.240282,39.5373476699558
175,44.473896,39.72864168618082
176,44.790325,39.955061986273535
177,45.037632,39.34730874756355
178,45.291407,40.14870964107277
179,45.518282,39.955061986273535
180,45.7725,39.955061986273535
181,46.073928,39.5373476699558
182,46.316557,39.955061986273535
183,46.542014,40.28056012823987
184,46.783291,39.955061986273535
